"id","FrontalSync","CentralSync","ParietalSync","trial"
"MOD1391",-0.147890148542667,-0.153357835471632,-0.199500963478662,"Odd"
"MOD1394",0.195326689204457,0.00391890444147735,0.105725120111626,"Odd"
"MOD1395",0.00965708629157027,0.0548716346973118,0.118432951647663,"Odd"
"MOD1397",0.218019721026707,-0.0489490321407154,-0.0433930333029382,"Odd"
"MOD1405",0.0826424283020434,0.10727310363406,0.110011824886707,"Odd"
"MOD1414",0.108112650775596,0.086204730352183,0.134694764830876,"Odd"
"MOD1416",-0.00861023087555543,0.255026804506598,0.187870039862341,"Odd"
"MOD1420",-0.0191207368483263,0.116030465345825,0.13116651216921,"Odd"
"MOD1421",0.00930149553965583,0.0715177266325747,0.160436317058822,"Odd"
"MOD1426",0.312845504320959,0.057815310662341,0.333811752102552,"Odd"
"MOD1433",-0.0334122971189118,-0.0909696482108988,0.0395551999736389,"Odd"
"MOD1448",-0.00798019057585383,0.165480313086674,0.127297422825111,"Odd"
"MOD1468",0.436912123809874,0.0701051973530558,0.132521789312774,"Odd"
"MOD1469",-0.0478956922240342,0.0138949261748077,-0.0968137086537379,"Odd"
"MOD1470",-0.157743706691238,0.0969109355145198,0.00698416679350821,"Odd"
"MOD1475",0.215026793434335,0.11378345011561,0.380751001922748,"Odd"
"MOD1481",0.136228792523662,0.0205508063394635,0.0801117262531535,"Odd"
"MOD1482",0.103570571403032,-0.0187077940394519,0.116022809552185,"Odd"
"MOD1483",0.203718997841849,0.189226754872991,0.149016113289928,"Odd"
"MOD1484",0.0253149609882756,-0.00894852206388099,0.0347672468333367,"Odd"
"MOD1493",-0.00454431961880849,0.146033960745356,0.164178222540058,"Odd"
"MOD1502",0.0789146038726494,0.219415364611058,0.297442644857362,"Odd"
"MOD1503",0.2068142966176,0.206363880832874,0.128243984508377,"Odd"
"MOD1504",0.13718985350857,0.212783124366563,0.378879450786298,"Odd"
"MOD1508",0.0821752597940759,0.200718083768557,0.0777918996150895,"Odd"
"MOD1516",0.216689976290085,0.101742318856698,0.110107574583298,"Odd"
"MOD1517",0.224355280543441,0.37992255934729,0.301031700458498,"Odd"
"MOD1518",0.310795416130975,0.168718805917509,0.16923859173817,"Odd"
"MOD1522",-0.0182373796873467,-0.041771111677112,-0.025782008526633,"Odd"
"MOD1532",0.167421931091904,-0.00300970646289098,0.0996544634781303,"Odd"
"MOD1533",0.101964139960622,0.0827229789947211,-0.0276948550143549,"Odd"
"MOD1558",0.254419899097001,0.0152633498233356,0.152591280337016,"Odd"
"MOD1567",0.14918322779968,-0.0683863498777653,0.0256299720824512,"Odd"
"MOD1578",0.235774517323419,0.678357120972462,-0.71768559442797,"Odd"
"MOD1669",0.113646861734598,0.107896059213263,0.0208054285912089,"Odd"
"MOD1675",0.184834247339765,-0.0384241568767922,0.0359792956093978,"Odd"
"MOD1689",0.143063726121521,0.0410474929959033,-0.0387533621346737,"Odd"
"MOD1699",0.0239439921052395,-0.015593016539685,0.056912122252137,"Odd"
"MOD1707",0.138264366486715,0.0417057668237707,0.204701976892686,"Odd"
"MOD1711",0.216603434894033,0.17077463214691,0.190695238043123,"Odd"
"MOD1714",0.0745598786345586,-0.187259545706825,0.0356249390247482,"Odd"
"MOD1729",0.133626350465041,0.143869480710502,0.156448513601404,"Odd"
"MOD1731",-0.0021427400195459,-0.021385381915638,-0.0807231494937885,"Odd"
"MOD1735",0.0573613428666244,-0.183931450684067,-0.157131452681508,"Odd"
"MOD1740",0.042665862148511,-0.124749598588896,0.0396911910015556,"Odd"
"MOD1771",0.174650652782222,0.139337975055117,0.135575464025933,"Odd"
"MOD1774",0.141062607663044,0.121806578287642,0.0868549419718424,"Odd"
"MOD1775",0.0724267786959971,-0.0605328477533832,0.0828661721711965,"Odd"
"MOD1783",0.166461067654963,0.103167089786443,0.125439773273282,"Odd"
"MOD1785",-0.0632548495357015,0.0801562700527183,0.02364526697866,"Odd"
"MOD1790",0.0863199902839385,0.0502077133657087,0.066590220268749,"Odd"
"MOD1795",-0.0669831775118709,-0.0792110395241175,0.0123931788852681,"Odd"
"MOD1800",-0.155174520974492,0.0856854126846532,-0.0205558119804123,"Odd"
"MOD1805",0.2024882818795,0.0995859628631619,0.10754123890485,"Odd"
"MOD1810",0.0871272160082535,0.0345425547388355,-0.00826862527542855,"Odd"
"MOD1812",-0.0221159342563026,0.274075942633508,-0.067289629440164,"Odd"
"MOD1814",0.0731063720969913,0.0569018180461063,0.201139982674284,"Odd"
"MOD1816",0.128167103362549,-0.0665044637749271,0.0370153000618879,"Odd"
"MOD1824",-0.140497147753753,0.0584926916517604,0.0606685878314924,"Odd"
"MOD1846",0.0647934193118895,0.0720568768455199,0.194902363396592,"Odd"
"MOD1852",0.0696855466675273,0.148542315123812,0.139472057027142,"Odd"
"MOD2005",0.0046093705468944,0.165650349491545,0.216829873047247,"Odd"
"MOD2013",0.0785609120776445,-0.0622255117066217,0.0969330202946199,"Odd"
"MOD2023",0.446804802616031,0.492191147560824,0.178262825444296,"Odd"
"MOD2025",0.123558981422066,0.131008584638695,0.16513493338385,"Odd"
"MOD2044",0.26986154310679,0.013786295811898,0.130886981113819,"Odd"
"MOD2059",-0.0180354995055013,0.148900622479239,0.0755595569956753,"Odd"
"MOD2062",0.0945276583160418,-0.126383512084186,-0.0351588144014295,"Odd"
"MOD2065",0.100239770034371,0.0261603052503891,0.0102596863673731,"Odd"
"MOD2067",-0.00520383725818079,0.160812091672076,0.226227143848568,"Odd"
"MOD2084",-0.0425461396708355,0.109346733131396,0.035997953168351,"Odd"
"MOD2119",0.110451623124692,0.174001516440533,-0.00346410019539535,"Odd"
"MOD2129",-0.0583514306280923,0.00474114463687187,0.0233055318601542,"Odd"
"MOD2143",0.06933708128792,0.0135558310278713,0.0853639591799334,"Odd"
"MOD2148",0.0502020261693215,-0.0609272663125153,-0.0721803842016953,"Odd"
"MOD2157",0.0283743332216636,0.194911970521292,0.275726727414511,"Odd"
"MOD2162",0.103391605651583,0.187323531163921,0.180226751737208,"Odd"
"MOD2164",0.310948234362065,0.272972362387674,0.0513734206267351,"Odd"
"MOD2187",0.0240743866229021,0.0782955669580381,0.197866606365208,"Odd"
"MOD2201",0.108340995809355,-0.0388751288369565,0.111680499062883,"Odd"
"MOD2203",0.193638936164915,-0.0282428191245163,0.0971923189865494,"Odd"
"MOD2215",0.0679989703133822,-0.0489543845261926,0.131197249435449,"Odd"
"MOD2237",0.116649347394928,-0.014670728222967,-0.0796760424551854,"Odd"
"MOD2239",0.202613876910793,0.0942640819351285,0.205945952395526,"Odd"
"MOD2240",0.405456737547493,0.35209822441493,0.301324472490797,"Odd"
"MOD2245",-0.0129060229986345,0.0974235096595043,0.19888403712955,"Odd"
"MOD2248",0.128155648892804,0.0589666142683599,0.0596298692266199,"Odd"
"MOD2249",0.268459950314168,0.24795291444777,-0.120262914333743,"Odd"
"MOD2250",0.0225513839470539,0.141105266650639,0.11125633524114,"Odd"
"MOD2253",0.129465495759589,0.137721687722679,-0.0297736475052283,"Odd"
"MOD2268",0.221786207848014,0.117492912094754,0.208239019141506,"Odd"
"MOD2272",0.123413310944039,0.104787455531842,0.126316978784696,"Odd"
"MOD2273",0.155550901452757,-0.0120421812313228,0.115427244342587,"Odd"
"MOD2274",0.0364277011545328,-0.13703437059713,-0.00170147836929724,"Odd"
"MOD2281",-0.0388045321124061,0.00523479739257015,0.074748426757439,"Odd"
"MOD2286",0.0689433628827625,0.145449395697592,0.093828724126901,"Odd"
"MOD2290",0.0886284943240426,0.258797749899291,0.307395632220075,"Odd"
"MOD2298",-0.0202651139464532,0.0737380968352703,0.220451421910276,"Odd"
"MOD2336",-0.0506021700510893,0.00539197202847077,-0.00256298459568706,"Odd"
"MOD2348",0.0765067225415274,0.109525931879569,0.201381225080998,"Odd"
"MOD2349",-0.0246660908881922,-0.0994121953925518,0.0614167819107509,"Odd"
"MOD2351",-0.0120949058680406,0.0558942631933669,0.0346007999908999,"Odd"
"MOD2354",0.161823024770653,-0.0232341638237818,0.0112987613259396,"Odd"
"MOD2355",0.106093210647475,-0.0806520129686001,0.106961117872428,"Odd"
"MOD2356",-0.0566430999260136,0.0745999174899514,0.0206349502970167,"Odd"
"MOD2365",0.18169856225958,0.0543425642676377,-0.0312923358067461,"Odd"
"MOD2454",0.0785173399602575,-0.0611883701785635,0.064698564933947,"Odd"
"MOD2458",0.102687189712831,-0.0410036268699754,-0.10775761238719,"Odd"
"MOD2463",-0.0589097590621529,0.0409626563228529,0.00391942383125956,"Odd"
"MOD2467",0.105428361967235,0.0485887394199722,-0.00355578942894468,"Odd"
"MOD2484",0.134895103195876,0.0299688350561522,0.132793368252653,"Odd"
"MOD2492",0.0602676123541201,0.0189343104208845,0.386258808779028,"Odd"
"MOD2497",0.18912853141325,0.214639973834957,0.192170907618247,"Odd"
"MOD2517",-0.0768319169084699,-0.0637749904874161,0.144190284247246,"Odd"
"MOD2521",0.0308863361253035,-0.024308654049203,0.0599878491633695,"Odd"
"MOD2527",0.282877275710657,0.0545681695439885,0.19150738539745,"Odd"
"MOD2532",-0.0024318491467413,-0.116991908579197,0.047251471082242,"Odd"
"MOD2540",0.131537384594622,0.162365424564483,0.0850398920672129,"Odd"
"MOD2561",0.305404715071104,-0.0481284394970135,0.33405944105277,"Odd"
"MOD2567",0.166231326278652,0.0138566921503373,0.0402988330083187,"Odd"
"MOD2568",0.231965558135789,-0.159297223299959,-0.0261047799426863,"Odd"
"MOD2575",0.0417471611943772,-0.0963866285130374,0.0683776767733967,"Odd"
"MOD2578",0.103107410688918,-0.0984846096942282,0.0561345428615608,"Odd"
"MOD2585",0.248387478262881,-0.0466238210619751,0.143900169798389,"Odd"
"MOD2589",0.0760762283439904,-0.00137645419355228,0.0536442612685071,"Odd"
"MOD2590",-0.0350798531945,0.203830239237628,0.122467335067775,"Odd"
"MOD2612",-0.0049566657385121,-0.153058467176159,0.140981304259304,"Odd"
"MOD2617",0.0749136373434422,-0.0484282242142907,-0.188737767193915,"Odd"
