Row,r all freqs pre/post linenoise reduction,r 50 hz pre/post linenoise reduction,r 55 hz pre/post linenoise reduction,r 58 hz pre/post linenoise reduction,r 59 hz pre/post linenoise reduction,r 60 hz pre/post linenoise reduction,r 61 hz pre/post linenoise reduction,r 62 hz pre/post linenoise reduction,r 65 hz pre/post linenoise reduction,r 70 hz pre/post linenoise reduction,RMSE post/pre waveleting,MAE post/pre waveleting,SNR post/pre waveleting,PeakSNR post/pre waveleting,r alldata post/pre waveleting,r 2 hz post/pre waveleting,r 5 hz post/pre waveleting,r 8 hz post/pre waveleting,r 12 hz post/pre waveleting,r 20 hz post/pre waveleting,r 30 hz post/pre waveleting,r 45 hz post/pre waveleting,r 70 hz post/pre waveleting
"MOD1136_Y1_a.BDF_czRef_child.set",0.999999973657912,0.999996279737658,0.999984581689257,0.999837074117773,0.994430300225577,0.964429253553296,0.98457498228496,0.999595158193373,0.999929094484553,0.999992217549654,52.7937832398729,37.2833518655494,-6.42472507797172,6.56299397743614,0.442997737386538,0.730440310659892,0.874865017323446,0.943586285654401,0.904915820718181,0.872851752742935,0.848532133520887,0.0897092519637065,0.101477432142962
"MOD1146_Y1_a.BDF_czRef_child.set",0.999999986634414,0.999996914055235,0.999985792322079,0.999843288162711,0.995056122304583,0.922776081038168,0.991590155518104,0.99955001081094,0.999905151930094,0.999990893252313,104.605812292305,52.2702498664843,-8.8422452273802,4.08680090086103,0.24138857592387,0.856160750533407,0.876127263321718,0.809911061682809,0.905149256249873,0.913780205312671,0.900754251438824,0.0374511011593875,0.0925643203940704
"MOD1147_Y1_a.BDF_czRef_child.set",0.999999997871771,0.999998872250419,0.999994510930532,0.999925790441966,0.996367915174102,0.990744558156155,0.993859145639978,0.999875459803632,0.999979999118399,0.999997409433411,68.0067507290288,36.1298916533091,-5.13057780412311,7.67808148415292,0.338522415429146,0.885755314801022,0.877559713815226,0.932150052698237,0.85305730494023,0.883168414500758,0.930263000567027,0.148914063064509,0.185783322458602
"MOD1164_Y1_a.BDF_czRef_child.set",0.999999797375275,0.999899567948771,0.999595653127504,0.997296032211947,0.98739826606767,0.509316696437702,0.990739805502103,0.999372214545113,0.998600794953962,0.999674819601943,578.651667539614,369.231619549019,-20.4153859331613,-7.49089056000721,0.0671983540860001,0.288825548403034,0.305322024764589,0.32611275396572,0.2236422020691,0.277412337948364,0.170545033057621,0.00512959490767865,0.00827822794179781
"MOD1168_Y1_a.BDF_czRef_child.set",0.999928032601458,0.999700015580204,0.999106185358356,0.997561789092786,0.988220137304927,0.954851622436835,0.98688632725856,0.996289318350697,0.998401237323701,0.999209349184786,47.3218586246519,32.567236336063,-2.94849323018749,10.19080215248,0.484970858193434,0.818934653969398,0.904602217783837,0.902937052192086,0.916331011667036,0.894704616091885,0.902305451820546,0.186217543433066,0.237674513130002
"MOD1184_Y1_a.BDF_czRef_child.set",0.999961008290339,0.999741224887587,0.999866414221212,0.999376470792352,0.99436247678207,0.920363041028149,0.994259045951762,0.99689067990134,0.996907223532073,0.998946687557386,3480.11309822997,214.195863388904,-37.7602546696631,-24.8413628144189,0.00526722071296949,0.023906924200904,0.0230573433012189,0.0589318078949681,0.00421983787805563,0.00212481841389928,0.018798814062052,0.00324438109031992,0.00718195276391267
"MOD1188_Y1_a.BDF_czRef_child.set",0.999404582056412,0.999994490901615,0.999975183458235,0.999376729130637,0.935233483758758,0.912569734847285,0.994832306957271,0.99870814100403,0.999938056214913,0.999962128549435,2357.11052045417,297.629805884699,-32.1905966031451,-19.7040634110128,0.00525245361437381,0.00884363222760526,0.0194099160212766,0.0237292329838082,0.030482677838422,0.015407960342948,0.0537828185847121,0.0341457070999337,0.0419053695069528
"MOD1192_Y1_a.BDF_czRef_child.set",0.999999868077011,0.99998462454482,0.99992354337493,0.999270451692346,0.98497718980022,0.773154740821853,0.985012899839954,0.998780493567797,0.999752800448974,0.999958989485566,47.9756265389642,31.7125299926987,-2.99335512699006,9.64027886736926,0.564428316175073,0.890469440337274,0.96994951957501,0.939832569713982,0.907749916358484,0.876621439160909,0.913340544821452,0.133531380520605,0.197288623418678
"MOD1195_Y1_a.BDF_czRef_child.set",0.999999994196857,0.99999800801608,0.999990529441102,0.999896348704569,0.994582345631277,0.977494469461386,0.994336257304008,0.999806673556926,0.999963477019511,0.999995382702109,184.567842955115,117.007904340593,-14.8698960246178,-1.78852819671996,0.189802061690905,0.778517864936494,0.869826526241898,0.858995941913238,0.82813170551146,0.846732676612806,0.783131513941882,0.0110821885940466,0.0193553876457676
"MOD1209_Y1_a.BDF_czRef_child.set",0.999995285994549,0.999908359883791,0.999745310088282,0.995572549358682,0.965682576343174,0.312303516619192,0.956206673005532,0.991956383934342,0.995831928837313,0.998674672602142,75.0491335731631,53.4489245397164,-6.26886259483337,6.30596678898418,0.398991078463202,0.750660118745598,0.866543567215708,0.959137869075202,0.921730912103376,0.898589169158854,0.92279881919656,0.0839171583434073,0.125289783405817
"MOD1220_Y1_a.BDF_czRef_child.set",0.999400971815437,0.993510690786086,0.990402217659873,0.997595047387226,0.845742817737145,0.0222906978464374,0.933701591672995,0.926627063067334,0.965428937359028,0.983441488047741,124.398104959242,56.2616108261794,-10.8710944820167,2.47523570521415,0.213815918401635,0.112957282581928,0.0776744002239526,0.0630943984582206,0.0164736545310814,0.0872127377300921,0.280503198315834,0.00834109919843543,0.00985168522985109
"MOD1239_Y1_a.BDF_czRef_child.set",0.999999535387121,0.999991086862613,0.999958706838519,0.99949497593015,0.975732116772995,0.945052921402635,0.983816541083844,0.99947869696754,0.999925084793915,0.999982720431912,42.4393335712865,28.5460068712747,-3.73790495299688,9.2531466471099,0.55253434293712,0.885617911023501,0.882545365983655,0.92104967537606,0.928350330686699,0.953634802128682,0.94979893756692,0.0703604147009348,0.103152090412413
"MOD1252_Y1_a.BDF_czRef_child.set",0.999999424838083,0.999935107724562,0.999809208182396,0.998458210271649,0.978656871000088,0.430592744739253,0.971621417044325,0.996764690799427,0.999119772961076,0.999857680540988,133.79933638607,84.3923724196292,-9.38474629054567,3.35730608009366,0.245578435674059,0.869983280181954,0.953479435268097,0.979322606425026,0.90752237380895,0.858268338871175,0.801311456274116,0.0603962735667964,0.0843581829831271
"MOD1256_Y1_a.BDF_czRef_child.set",0.999999983128039,0.99999515444815,0.999979275539045,0.999766683263996,0.993863426424126,0.976137295183876,0.993575632491488,0.999667970829787,0.999945537123597,0.999991922455207,57.7396720880437,34.3945629202749,-6.79341570009128,6.26795952064006,0.376718209721169,0.843201207312919,0.936180362943329,0.902665292100717,0.898593115535981,0.832561393576013,0.783198734345366,0.0771509091452831,0.121648930886328
"MOD1262_Y1_a.BDF_czRef_child.set",0.999999844188689,0.99996762631102,0.999875975472503,0.998824625273909,0.989537885500547,0.579213492058505,0.978684620737825,0.995522912724256,0.998518175867889,0.99991154318588,71.8646959067938,45.8006168299827,-6.59903767704899,6.59994325136396,0.331838521506129,0.855897777605392,0.861893734596491,0.857717255177211,0.848411783336011,0.854568743948497,0.868297778644759,0.111601811860189,0.137218895585681
"MOD1266_Y1_a.BDF_czRef_child.set",0.99999998964028,0.999987249733259,0.999947182524914,0.99955675237416,0.990315743424919,0.849055679334486,0.984839441290688,0.999180396675186,0.999745547182414,0.999972036628388,59.0773124221807,40.7635771866217,-6.15073141517261,6.64341599087907,0.398581949118593,0.775950265815864,0.853115781790359,0.81685544817198,0.71538046399259,0.717599483064814,0.715049469023768,0.0467459891069196,0.0977552576981744
"MOD1277_Y1_a.BDF_czRef_child.set",0.999999996240571,0.999997494753539,0.999989252549671,0.999895843262269,0.993175232123688,0.986344697853201,0.996736142117019,0.99987070526127,0.99998023860425,0.999996718674037,56.3851825842788,36.2392069181279,-5.61007540750446,7.08388276301411,0.37099786500821,0.907772688811442,0.925721614531065,0.9346965898942,0.894159613733067,0.903129602382701,0.914252964971356,0.117494328678768,0.148862965417932
"MOD1293_Y1_a.BDF_czRef_child.set",0.999999756191827,0.999924998441022,0.999717347080812,0.997520200644578,0.9761936903243,0.511323581707089,0.977210792749098,0.993839627045068,0.998045980111208,0.999823895394893,80.6781704347664,54.8540820802554,-6.67853427476978,6.66660263962432,0.407396350877457,0.648925838198635,0.77397225477262,0.767534925677041,0.684465122348972,0.79083302114972,0.800784562501837,0.0306458128245642,0.0627697910394622
"MOD1302_Y1_a.BDF_czRef_child.set",0.999778078190947,0.999812154051237,0.99932466899165,0.996090680365908,0.965072144053182,0.212343205210593,0.959471942485698,0.993574326985969,0.997022387403613,0.999501374021843,95.9945714983869,42.21747661923,-9.61671575812056,3.39542822634734,0.252111742961077,0.581288882847621,0.707565449732627,0.839825420633567,0.755222483470213,0.791617100639699,0.788918043420138,0.034382241968928,0.0299974252397357
"MOD1310_Y1_a.BDF_czRef_child.set",0.999997811133047,0.989057892189981,0.969354979986964,0.881105946024265,0.664541549668338,0.0593161790102754,0.586468028635579,0.734593962249527,0.853311082652527,0.974934981557509,83.274726499518,35.5739120866645,-7.29310071014534,5.66186546655489,0.266236731371803,0.55550993781267,0.852551791947792,0.749800960830386,0.575768289093088,0.547924423649871,0.462620484429687,0.0300665303929189,0.0614142312606402
"MOD1312_Y1_a.BDF_czRef_child.set",0.999964034142545,0.999980504772514,0.999918792830216,0.999272042036441,0.978126060371216,0.883086368281532,0.976316493657514,0.998907443055582,0.999807387163617,0.999961643261973,64.5513844122489,43.6307055886007,-2.76174574447166,10.360691639267,0.552408588373752,0.718000142620644,0.882943167551767,0.704214053390807,0.795292411239706,0.779817844186626,0.747164765460842,0.0831866556075029,0.164880940320593
"MOD1315_Y1_a.BDF_czRef_child.set",0.999729988428536,0.999969718122083,0.999720828965479,0.99594883480257,0.987983169417974,0.191323066159481,0.995678194121985,0.999233957337504,0.999844620640051,0.999687534110239,820.016812800464,174.55717794843,-22.7584781688417,-10.3254697455889,0.0797475867794533,0.00140763439076214,0.00233150895223217,0.00194613770003449,0.00350468919562226,0.00111559925156358,0.003269873314659,0.0150842715038352,0.0107737170957578
"MOD1319_Y1_a.BDF_czRef_child.set",0.999998942476446,0.999366529832071,0.992660400573704,0.958547801138752,0.833855031537622,0.0574594483692983,0.81769014766453,0.935379212474929,0.973850232874495,0.994058800636705,138.843917749872,56.3256648554465,-14.8585895932251,-1.87589443284973,0.167936282038722,0.403751853550932,0.633396009599101,0.716793630151119,0.568657197428132,0.715060109178406,0.793242617686281,0.0413393854568334,0.0563214674301087
"MOD1325_Y1_a.BDF_czRef_child.set",0.999902896655966,0.998105843125547,0.99315272939129,0.964926293085091,0.823215431310579,0.0260438195388224,0.844939279294066,0.957220670403987,0.987627931435459,0.995474090793289,52.3225153045797,28.7890852316095,-6.34823231772101,6.84049198773619,0.450456063239342,0.173679080355879,0.227243718765154,0.292599114831343,0.0880353827341668,0.0826659212363481,0.0952957206140158,0.01817099317297,0.019247528796285
"MOD1337_Y1_a.BDF_czRef_child.set",0.997502160098895,0.939659528921393,0.929366071758845,0.973651029812809,0.905155400536843,0.0235012286034324,0.760578410607325,0.879579048532456,0.8618935561918,0.877405110038914,83.5361463848432,50.7153638603697,-6.35687013131973,7.17013230277967,0.365373064674027,0.55166665155532,0.42002585707497,0.188188656501336,0.0931094944920025,0.12157683510212,0.107718114204694,0.0111729552424857,0.0160760636448667
"MOD1347_Y1_a.BDF_czRef_child.set",0.999561197699345,0.99995844661892,0.991524119520546,0.917025798853681,0.741385148368947,0.00341027655962008,0.727015542641777,0.874145452668306,0.902727319411026,0.959963365128632,89.7905420183992,45.1657058727664,-10.0513032683468,3.08514694655145,0.255366530804915,0.538115078819909,0.545783629229529,0.312144517684715,0.28618259693425,0.159594031926305,0.192601976111092,0.0118737677322025,0.0103649438879937
"MOD1357_Y1_a.BDF_czRef_child.set",0.99818662275396,0.995787862896519,0.992554162961807,0.989540253132898,0.938843960315799,0.455106018484109,0.939412360531534,0.986272473620557,0.98731640438233,0.99400589087818,34.3840642598557,19.894827584626,-1.11411766665035,11.5285442251868,0.597977517481682,0.824494198297464,0.894177552347047,0.921104996086737,0.85903895958205,0.855683197164945,0.843469172372565,0.201376972649256,0.295971970513767
"MOD1384_Y1_a.BDF_czRef_child.set",0.999985508821172,0.999186526418755,0.997692817904226,0.98838750792286,0.929258088398101,0.0193379876441155,0.903009584301,0.974496938937542,0.990081462404548,0.998258078650588,33.5185500999587,20.2396458853397,-0.55925632046996,12.5055376554548,0.663762192280775,0.653452506486564,0.962495015198896,0.907072572668182,0.865189516350377,0.946537727580906,0.973185571802693,0.145986622165689,0.306331975362905
"MOD1388_Y1_a.BDF_czRef_child.set",0.999992458505485,0.99909339328532,0.997584829341168,0.981794112339823,0.893545921211312,0.060973775422839,0.840041456234073,0.946924360475121,0.979549281404874,0.998266403068249,71.7197884079035,46.1820155761384,-7.53746548855617,5.4867882387588,0.287809349297838,0.737922270502574,0.813169389426221,0.870071507703376,0.862962733733418,0.91088646996719,0.918560274052663,0.0872778818629908,0.109429467256213
"MOD1390_Y1_a.BDF_czRef_child.set",0.999999993343095,0.999999009086346,0.999996019428919,0.999959137768924,0.999581617195117,0.973957322529319,0.997994937664002,0.999768503616101,0.999909312014309,0.999997458569668,70.6753793949514,45.0571247264136,-7.42129494212791,5.47127192086233,0.390855989217845,0.820101694840685,0.927983209919064,0.88172372066674,0.858186563598079,0.868809062972435,0.876903881102999,0.0294618183998801,0.112970869515984
"MOD1391_Y1_a.BDF_czRef_child.set",0.998937523288569,0.996589052316165,0.990696867097417,0.990542632199881,0.852903763129862,0.140280563695886,0.839821245600571,0.96963110375006,0.988691722119235,0.994537269830442,7794.60304434955,1449.03501770918,-40.2110951775393,-26.7115802468363,0.0023628765983624,0.069549300850486,0.108772890816781,0.0929783879350636,0.0422927340515082,0.0168314197595499,0.40248289136235,0.00813738626637226,0.00826235828208322
"MOD1394_Y1_a.BDF_czRef_child.set",0.999999943154421,0.999995987631028,0.999980605136614,0.999832866634646,0.994574846060339,0.947804517730232,0.996107744158758,0.999813387270144,0.999971021204066,0.999992026884367,167.006493758175,58.8708667502613,-16.7490706873797,-3.68583026887156,0.13153309156274,0.0187259524324372,0.0638129633073771,0.0823134161883031,0.0865022856839821,0.046439962928318,0.100084609754585,0.0306728711636869,0.0217050412036941
"MOD1395_Y1_a.BDF_czRef_child.set",0.994017972807757,0.999763626980952,0.999078693483408,0.994762113893201,0.952072565287244,0.153019879199032,0.936009449034848,0.98952664962938,0.996730099629654,0.999186486991502,45.167491538292,29.2845815528747,-3.94453598687415,9.1441022800252,0.496343604106492,0.82617816906505,0.866900338681279,0.846524525339391,0.875507919043975,0.902104803329746,0.902073971881371,0.135483536953213,0.173848482977821
"MOD1397_Y1_a.BDF_czRef_child.set",0.999897069914841,0.999275611130752,0.988952508536651,0.958613568441704,0.795677986616398,0.033427856973946,0.81030892263263,0.946466584273291,0.979935469849902,0.99162517357221,37.3864107696793,26.9665109393725,-3.02784161326248,10.0987801829352,0.523467894872415,0.957873395978602,0.964722595042369,0.972397273295608,0.909296577552149,0.898262464436739,0.894754315046647,0.0310794581575413,0.0762047477924025
"MOD1405_Y1_a.BDF_czRef_child.set",0.895726184500483,0.999458371473107,0.998185959142418,0.997866308526495,0.967974601434158,0.664713786947406,0.963560007068955,0.995689666653859,0.996683497980764,0.99815203052554,41.6097443537251,32.2050918893975,-4.07444038389075,8.45715477560667,0.516151962829662,0.940152695280185,0.941415884954139,0.98628607114758,0.936841088284142,0.909888843885989,0.888013855588973,0.115795295642434,0.153656501671262
"MOD1414_Y1_a.BDF_czRef_child.set",0.999796882080845,0.997854236053707,0.997591057049109,0.988418101096742,0.944903615804768,0.312985099230867,0.911192100484964,0.966323420645091,0.974386797398467,0.996488055484516,27.7993320934302,18.5766210216781,-4.342407253562,8.57353734974031,0.505064977504196,0.868790325419619,0.886759705119665,0.87414003377508,0.876616476388375,0.843525060693919,0.839189576945599,0.125770633077323,0.192271847604811
"MOD1416_Y1_a.BDF_czRef_child.set",0.999977714226426,0.999768896760606,0.989439240701175,0.927359024177527,0.795122842921213,0.0592801840855618,0.770482216804339,0.912494540979256,0.936201203762657,0.971059469795934,311.447845522386,91.2439331963882,-13.4763212558133,-0.337987010591119,0.113540036976541,0.275306855426063,0.27074080590115,0.215151239753538,0.12307850203552,0.0754787731991017,0.0927119180229968,0.00699086805579422,0.0100545771006521
"MOD1420_Y1_a.BDF_czRef_child.set",0.999742060875654,0.932768342379205,0.902144037258391,0.681382760141713,0.471463739189764,0.0144150050840063,0.200876471275127,0.339327656603786,0.500792573884522,0.823068067068855,52.5070554745763,28.4612163885294,-3.09747070203078,10.3749382842731,0.544644150681199,0.597736513320462,0.532979703225639,0.41393001896702,0.524381561417163,0.462598472733322,0.619325654436323,0.0523893744506644,0.144059648571255
"MOD1421_Y1_b.BDF_czRef_child.set",0.999999876386254,0.999924272630672,0.999682456322201,0.997996864420511,0.981070530440169,0.772484305473655,0.977143322859109,0.996403353984065,0.999115557877289,0.999801837582028,71.8905714827081,37.0051909907043,-8.22326891872451,4.37947871647039,0.366160151386573,0.869206224205303,0.91027835959077,0.944078235503024,0.933279383443771,0.961604335653717,0.956779984747602,0.0701932329962224,0.111893268398059
"MOD1426_Y1_a.BDF_czRef_child.set",0.99995119265057,0.998203586767362,0.99336819493576,0.960287548071215,0.815808417401692,0.0177557066822234,0.774047778126402,0.942385733478691,0.987563650944277,0.99669489388864,71.5419480876415,35.6124031548241,-8.1124878679852,5.32601971932201,0.368545619773339,0.44292629779647,0.380826664779789,0.189592239519499,0.165876904376437,0.126606000804672,0.0740299748025327,0.022934670925712,0.0182853447156327
"MOD1433_Y1_a.BDF_czRef_child.set",0.999999897632917,0.999887439046682,0.999687034689568,0.998243620273125,0.975986805972135,0.166251677874986,0.974518689454622,0.995335789446225,0.99901812762369,0.999773433550103,27.6068687411053,18.1137772284154,-0.269776526591499,12.6797799723624,0.607071147766286,0.955454714631005,0.973628950750927,0.945918015374524,0.854414046465855,0.675787489527407,0.639219323742423,0.0237784200431991,0.106393526200367
"MOD1448_Y1_a.BDF_czRef_child.set",0.999999996845666,0.999996510669801,0.999984149160054,0.999830718783714,0.993124956611482,0.957680799782266,0.988814171839989,0.999655864994708,0.999942917848917,0.999990823915448,142.285141174971,70.9455938726973,-13.5976116750251,-0.509419111638906,0.176098845711494,0.279309033290856,0.460822218648446,0.488160961848188,0.395017936337749,0.51811962488967,0.582155324590812,0.0272404080863183,0.0193868280009981
"MOD1455_Y1_a.BDF_czRef_child.set",0.999998853642819,0.999892752739093,0.999606727035591,0.997883993180055,0.987708184832652,0.873043805070214,0.976611311018255,0.995909224070236,0.999013587996852,0.999764968687452,9276.14376858864,5195.73682323983,-15.8327844682977,-3.28866861683259,0.223364772323935,0.347913646314381,0.375158046383812,0.367129659223436,0.355440713816942,0.348714270616103,0.274223913508554,0.0136522826717169,0.0208670768592362
"MOD1468_Y1_a.BDF_czRef_child.set",0.999978759207119,0.999434104024652,0.99804329221663,0.986314944712784,0.928938891675186,0.227394436797279,0.887395005591959,0.965961668117537,0.988976802203531,0.998645562751582,1751.09180169037,291.361469117173,-17.9033667799365,-4.95539564858335,0.0118568704458643,0.254194260406702,0.504523758251502,0.519752344994745,0.529895185166869,0.50088644704585,0.524677860642706,0.0225584588125835,0.0298561141497807
"MOD1469_Y1_a.BDF_czRef_child.set",0.999999999764422,0.999998824458935,0.999993511223338,0.999945834236349,0.997420202682812,0.988510005828937,0.995334816717125,0.999877958947709,0.999983038365981,0.999997279077444,41.4066365870888,28.0411679639514,-3.49450595319409,9.83547020765656,0.419406276915314,0.918960055739154,0.965136608964622,0.961388560666986,0.960865302794771,0.950355937148833,0.926228486654656,0.155815679064521,0.20072677082702
"MOD1470_Y1_a.BDF_czRef_child.set",0.99998714739777,0.999974111395391,0.999848303807793,0.999016651032833,0.981087186110785,0.911171538066748,0.977241869709781,0.999166782225397,0.999836314205185,0.999945931079908,64.9614531053225,36.2537984846916,-6.15289403249822,6.49493840356394,0.281944711652124,0.764177493911762,0.864226690652255,0.885467815062818,0.831749615397545,0.892349135374036,0.929676238047879,0.0423285926711011,0.0951296275737554
"MOD1475_Y1_a.BDF_czRef_child.set",0.999995283726087,0.999999720810779,0.999997189962617,0.999994243753584,0.999447106510575,0.994212881050821,0.99959514847861,0.999992167739465,0.99999590109287,0.999997463630502,4193.72283362407,280.469056057186,-44.1121965325059,-31.7996769993117,0.0068691358690229,0.000338725833173975,0.000493136309702347,0.00150001738425235,0.0001352217628104,4.16818753735443e-05,3.17201984515107e-06,0.0043822755953348,0.00319075436909172
"MOD1481_Y1_a.BDF_czRef_child.set",0.999999997416696,0.999998004549683,0.999988967811267,0.999860340602476,0.989397188481995,0.975615242867232,0.986662083026656,0.99976668896763,0.999961287182184,0.999993056148298,44.2843825995049,29.8531200876411,-2.7326526700535,10.1790895213143,0.542461154243844,0.972995006705625,0.963038855959289,0.975412793424645,0.963223954862345,0.960235868369426,0.963502339364539,0.130970738966354,0.182280991243478
"MOD1482_Y1_a.BDF_czRef_child.set",0.999995519539504,0.998852825302945,0.99654653738508,0.979590983078925,0.897062141499082,0.0718530930828489,0.874186034321892,0.975752335950531,0.992344419370518,0.998093668066993,98.5709971604097,44.3693668078273,-9.51787028669792,3.4572232674176,0.215627503576455,0.466064924478654,0.402118848640495,0.478212382314256,0.244998960378969,0.251411169434245,0.275789952663504,0.0116346282628265,0.0134958633153739
"MOD1483_Y1_a.BDF_czRef_child.set",0.999969800039671,0.999993346430816,0.999970525588351,0.999867040748063,0.997762433045253,0.955862600291233,0.996404710032956,0.999692591206867,0.999903980146047,0.999988476179238,181.479353388578,60.0846171082182,-16.5073041646524,-3.82774387659707,0.122121380540439,0.376766687268033,0.480902150177859,0.531324800183393,0.551649823240883,0.648683448266869,0.720205927124252,0.0331603001210712,0.0318670020425118
"MOD1484_Y1_a.BDF_czRef_child.set",0.999999999746094,0.999999833349654,0.999999339911377,0.999992023641861,0.999390802473862,0.99706645916385,0.998351524166907,0.999943272821183,0.999989510847423,0.999999593251917,33.0325477285679,23.5193310289579,-1.39348546793027,11.6203078798836,0.643140560588408,0.928860560219292,0.958650816763537,0.950038268770239,0.95736378886815,0.966688289624545,0.967270208706184,0.175419970347947,0.237503725143199
"MOD1493_Y1_a.BDF_czRef_child.set",0.999999927686302,0.99997739182461,0.999882003827591,0.998869409745991,0.988463013126154,0.758540754706566,0.98006975980504,0.995516809695669,0.999059284388781,0.999930848721198,205.043687086981,96.9829961182647,-18.7230893005629,-5.97549529101886,0.100320484028961,0.41377721349957,0.63156256361735,0.504090889262575,0.219643360977803,0.157208239438299,0.143349761934375,0.0111608656683022,0.0188457370218542
