"id","FrontalSync","CentralSync","ParietalSync","trial"
"MOD1771",0.198504634549063,0.144672181531355,0.0907566588322022,"After"
"MOD1774",0.195439255664599,0.0453385438727806,0.00531933212625061,"After"
"MOD1775",0.0924457270264865,-0.0205852117890818,0.107495605340921,"After"
"MOD1783",0.11687572662115,0.160114195653521,0.0762845557349015,"After"
"MOD1785",0.0909075297565766,0.0985988663808956,0.0522888667466172,"After"
"MOD1790",0.19772331863486,0.108992382408896,0.0422734770020038,"After"
"MOD1795",0.0537253735229132,-0.0896991020025285,0.0732134128466478,"After"
"MOD1800",-0.169635509324536,0.105669135334203,0.0620144441443944,"After"
"MOD1805",0.239972267609934,0.0910087735752665,0.0886545362373455,"After"
"MOD1810",0.104051045812942,0.0240682816578013,0.196151892068189,"After"
"MOD1812",0.00632071793015905,0.338232469464248,0.0823841492959559,"After"
"MOD1814",0.0825638197415018,0.20703029182047,0.151243322395615,"After"
"MOD1816",0.0337370174052895,-0.124117277830174,0.0441447621451373,"After"
"MOD1824",-0.0346468348602246,0.07345673593846,-0.0417604476017397,"After"
"MOD1846",0.232382774570138,0.10739702369769,0.0751523798096196,"After"
"MOD1852",0.0884738130315204,0.188259339471537,0.151832244629487,"After"
"MOD2005",0.0337613080990112,0.171220901625732,0.314348162722153,"After"
"MOD2013",0.0608858199721169,-0.0939810536434501,-0.00216145335694011,"After"
"MOD2023",0.39110727398243,0.458734564578172,0.233085716183924,"After"
"MOD2025",0.0172360149468046,0.17492841890932,0.0583483984551611,"After"
"MOD2044",0.23429786386158,0.0588746128446191,0.031841202032089,"After"
"MOD2059",-0.0292643199163826,0.0181191168382798,0.0595996928792234,"After"
"MOD2062",0.0967174498157811,-0.0296154778204133,-0.122486470821096,"After"
"MOD2065",0.098908101614639,-0.0634243121615634,-0.124370064770818,"After"
"MOD2067",0.0491952617728581,0.0520172106640359,0.229946059947543,"After"
"MOD2084",0.0520920400739915,-0.0268614321196221,0.031417991450046,"After"
"MOD2119",0.166361092077933,0.0809629426578588,-0.0842855589092039,"After"
"MOD2129",-0.143014704465545,0.209613025570402,0.0463078378114385,"After"
"MOD2143",0.147800822609099,0.126952892661199,0.149888312406564,"After"
"MOD2148",0.176553607745582,-0.0474016092768077,0.0108895956750778,"After"
"MOD2157",0.0322921456516147,0.0930088602216231,0.283319163810558,"After"
"MOD2162",-0.0531272037422019,0.210531261381197,0.0236165498754254,"After"
"MOD2164",0.397483520606125,0.198316610982254,0.0435532016669317,"After"
"MOD2187",0.0212180832140944,0.0359759838760498,0.0540590207877997,"After"
"MOD2201",0.14977774092035,-0.0049233813444202,0.2165184317183,"After"
"MOD2203",0.0331390830961994,0.0911296127335088,0.0912219602945497,"After"
"MOD2215",0.0729233751962516,-0.0165726456030889,0.0968129309085939,"After"
"MOD2237",0.0391759148822401,-0.0177330938050233,-0.0335649480327032,"After"
"MOD2239",0.138542179795319,0.0370080152336213,0.219749098692753,"After"
"MOD2240",0.137408614828777,0.383939511090458,0.393414269368622,"After"
"MOD2245",0.0846817410859917,0.121891662699579,0.150644273642481,"After"
"MOD2248",0.132203508793842,-0.0102847913576861,0.0307491381835559,"After"
"MOD2249",0.230858292133633,0.237043155840749,-0.0149386191918283,"After"
"MOD2250",0.273807637624788,0.146711951341482,0.0470265912389163,"After"
"MOD2253",0.0435091736492435,0.109642314805043,0.0254680302472171,"After"
"MOD2268",0.252284417851251,0.225341748093566,0.233814941032194,"After"
"MOD2272",0.0952036884693797,0.114579989165828,0.221184748492559,"After"
"MOD2273",0.10734725036293,0.0384771653039958,0.0564464531099791,"After"
"MOD2274",-0.0319337184773249,-0.0697348636392395,0.0333493654179784,"After"
"MOD2281",-0.0137359153827778,-0.000800346563618139,0.0466482123860036,"After"
"MOD2286",0.191140861091339,0.209746889773181,0.107096227203739,"After"
"MOD2290",0.0967188177586687,0.21009291393876,0.419823650979028,"After"
"MOD2298",0.0195099416712152,0.182719941728577,0.144677811216317,"After"
"MOD2336",-0.0835479113986161,0.0242615532487767,-0.0269270493249978,"After"
"MOD2348",-0.0313656510817277,0.120088522800375,0.153875935757305,"After"
"MOD2349",-0.0452402103379035,-0.0292984991777327,0.139988495212023,"After"
"MOD2351",0.072820522750251,-0.00544343017951774,-0.0400713442805008,"After"
"MOD2354",0.271487802955004,-0.0272726711729372,0.0930369334967892,"After"
"MOD2355",0.0586780991637557,-0.0331263823938033,-0.00944178524079391,"After"
"MOD2356",-0.109158625914502,0.126554291150235,-0.0118718942497102,"After"
"MOD2365",0.12049647764756,0.0509059048903143,0.0112198945921095,"After"
"MOD2454",0.10284349006058,0.0575279155593067,0.0110619077283124,"After"
"MOD2458",0.0928478782476002,0.07194567217702,0.0391274428310173,"After"
"MOD2463",-0.0419402228650838,-0.0797841872722944,0.00736359970513302,"After"
"MOD2467",0.0902651446649524,0.117315410422372,0.145951078131161,"After"
"MOD2484",0.0625686189180134,-0.00581299335534262,0.0340527077522599,"After"
"MOD2492",0.141811601236996,0.0727159148242578,0.335130845768964,"After"
"MOD2497",0.354812754533135,0.194879648551738,0.279380808286282,"After"
"MOD2517",0.0613026320418775,0.0930451010576066,0.0955926804634162,"After"
"MOD2521",0.0353770728897803,-0.0558311390089092,-0.0184887020005775,"After"
"MOD2527",0.165617096796005,0.127368350802235,0.150512215117875,"After"
"MOD2532",-0.180015932546644,-0.0271572549923322,0.0399630218575948,"After"
"MOD2540",0.284534509282358,0.0939061648796174,0.160853514748986,"After"
"MOD2561",0.277591806668598,0.0420187530406253,0.350776068832926,"After"
"MOD2567",0.0908585599658964,0.151153484216722,0.0981977404790634,"After"
"MOD2568",0.139641480913131,-0.0846957748383839,0.0114847509879851,"After"
"MOD2575",0.0965600539887442,-0.029555461851966,-0.0807453286891675,"After"
"MOD2578",0.109512380912086,-0.00268195972729004,0.114426348841445,"After"
"MOD2585",0.209224335284155,-0.0379014047009225,0.0940498025540675,"After"
"MOD2589",0.167483394726133,-0.0170635291074185,0.0201051241642156,"After"
"MOD2590",0.0285980193490853,0.122456414651227,0.19640054736957,"After"
"MOD2612",0.00540805024736868,-0.141407607739567,-0.0549226278168331,"After"
"MOD2617",0.0813746283499722,-0.121523185127221,-0.220424685903341,"After"
